timestamp,sensor_id,sensor_type,value,unit,location
2025-10-05T13:22:51.370612+05:30,ph_001,ph_sensor,9.17,pH,field_1
2025-10-05T13:22:51.385238+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:22:51.398039+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:22:51.405161+05:30,moist_002,air_hum_sensor,65.3,percent,field_1
2025-10-05T13:23:37.347530+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:23:37.358653+05:30,temp_001,soil_temp_sensor,25.31,celsius,field_1
2025-10-05T13:23:37.385513+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:23:37.391905+05:30,ph_001,ph_sensor,9.15,pH,field_1
2025-10-05T13:23:37.403235+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:23:37.430931+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:23:37.437177+05:30,moist_002,air_hum_sensor,65.2,percent,field_1
2025-10-05T13:24:00.356062+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:24:00.365153+05:30,temp_001,soil_temp_sensor,25.25,celsius,field_1
2025-10-05T13:24:00.387148+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:24:00.398733+05:30,ph_001,ph_sensor,9.16,pH,field_1
2025-10-05T13:24:00.410127+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:24:00.421580+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:24:00.433816+05:30,moist_002,air_hum_sensor,65.0,percent,field_1
2025-10-05T13:24:46.424492+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:24:46.427948+05:30,temp_001,soil_temp_sensor,25.25,celsius,field_1
2025-10-05T13:24:46.443184+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:24:46.454898+05:30,ph_001,ph_sensor,9.15,pH,field_1
2025-10-05T13:24:46.483642+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:24:46.487203+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:24:46.490624+05:30,moist_002,air_hum_sensor,65.0,percent,field_1
2025-10-05T13:25:09.418904+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:25:09.428559+05:30,temp_001,soil_temp_sensor,25.25,celsius,field_1
2025-10-05T13:25:09.452632+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:25:09.461697+05:30,ph_001,ph_sensor,9.16,pH,field_1
2025-10-05T13:25:09.473183+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:25:09.484626+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:25:09.496086+05:30,moist_002,air_hum_sensor,64.9,percent,field_1
2025-10-05T13:25:55.445844+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:25:55.461265+05:30,temp_001,soil_temp_sensor,25.25,celsius,field_1
2025-10-05T13:25:55.478230+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:25:55.489737+05:30,ph_001,ph_sensor,9.16,pH,field_1
2025-10-05T13:25:55.505785+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:25:55.512636+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:25:55.524110+05:30,moist_002,air_hum_sensor,64.9,percent,field_1
2025-10-05T13:26:18.452550+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:26:18.472686+05:30,temp_001,soil_temp_sensor,26.87,celsius,field_1
2025-10-05T13:26:18.484810+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:26:18.496080+05:30,ph_001,ph_sensor,9.06,pH,field_1
2025-10-05T13:26:18.532125+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:26:18.539601+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:26:18.539690+05:30,moist_002,air_hum_sensor,64.8,percent,field_1
2025-10-05T13:27:04.516120+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:27:04.519898+05:30,temp_001,soil_temp_sensor,32.25,celsius,field_1
2025-10-05T13:27:04.520159+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:27:04.523499+05:30,ph_001,ph_sensor,8.29,pH,field_1
2025-10-05T13:27:04.531608+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:27:04.543641+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:27:04.555074+05:30,moist_002,air_hum_sensor,64.5,percent,field_1
2025-10-05T13:27:27.556491+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:27:27.690755+05:30,temp_001,soil_temp_sensor,31.5,celsius,field_1
2025-10-05T13:27:27.691059+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:27:27.691275+05:30,ph_001,ph_sensor,8.08,pH,field_1
2025-10-05T13:27:27.691452+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:27:27.691620+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:27:27.691753+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:28:13.742000+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:28:13.746649+05:30,temp_001,soil_temp_sensor,30.88,celsius,field_1
2025-10-05T13:28:13.746951+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:28:13.747163+05:30,ph_001,ph_sensor,7.95,pH,field_1
2025-10-05T13:28:13.747297+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:28:13.751231+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:28:13.766249+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:28:36.780197+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:28:36.884415+05:30,temp_001,soil_temp_sensor,30.62,celsius,field_1
2025-10-05T13:28:36.884966+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:28:36.885322+05:30,ph_001,ph_sensor,8.73,pH,field_1
2025-10-05T13:28:36.885618+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:28:36.885929+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:28:36.886199+05:30,moist_002,air_hum_sensor,65.0,percent,field_1
2025-10-05T13:29:22.708441+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:29:22.719535+05:30,temp_001,soil_temp_sensor,30.31,celsius,field_1
2025-10-05T13:29:22.744894+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:29:22.766574+05:30,ph_001,ph_sensor,8.2,pH,field_1
2025-10-05T13:29:22.770097+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:29:22.775110+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:29:22.786980+05:30,moist_002,air_hum_sensor,64.0,percent,field_1
2025-10-05T13:29:45.715169+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:29:45.726024+05:30,temp_001,soil_temp_sensor,30.31,celsius,field_1
2025-10-05T13:29:45.747652+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:29:45.759084+05:30,ph_001,ph_sensor,8.18,pH,field_1
2025-10-05T13:29:45.770536+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:29:45.782218+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:29:45.816709+05:30,moist_002,air_hum_sensor,64.1,percent,field_1
2025-10-05T13:30:31.761074+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:30:32.165848+05:30,temp_001,soil_temp_sensor,30.12,celsius,field_1
2025-10-05T13:30:32.166359+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-05T13:30:32.166574+05:30,ph_001,ph_sensor,7.74,pH,field_1
2025-10-05T13:30:32.166758+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:30:32.167068+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:30:32.167240+05:30,moist_002,air_hum_sensor,64.1,percent,field_1
2025-10-05T13:30:54.766074+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:30:54.776732+05:30,temp_001,soil_temp_sensor,30.12,celsius,field_1
2025-10-05T13:30:54.798718+05:30,moist_001,moisture_sensor,81.0,percent,field_1
2025-10-05T13:30:54.809873+05:30,ph_001,ph_sensor,7.81,pH,field_1
2025-10-05T13:30:54.823091+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:30:54.832930+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:30:54.861258+05:30,moist_002,air_hum_sensor,63.8,percent,field_1
2025-10-05T13:31:40.824181+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:31:40.828786+05:30,temp_001,soil_temp_sensor,29.94,celsius,field_1
2025-10-05T13:31:40.829187+05:30,moist_001,moisture_sensor,63.0,percent,field_1
2025-10-05T13:31:40.830427+05:30,ph_001,ph_sensor,7.85,pH,field_1
2025-10-05T13:31:40.861884+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:31:40.865831+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:31:40.866175+05:30,moist_002,air_hum_sensor,63.3,percent,field_1
2025-10-05T13:32:03.794845+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:32:03.809148+05:30,temp_001,soil_temp_sensor,29.81,celsius,field_1
2025-10-05T13:32:03.822356+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:32:03.834915+05:30,ph_001,ph_sensor,7.84,pH,field_1
2025-10-05T13:32:03.845358+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:32:03.856794+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:32:03.868483+05:30,moist_002,air_hum_sensor,63.0,percent,field_1
2025-10-05T13:32:49.820281+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:32:49.834464+05:30,temp_001,soil_temp_sensor,29.81,celsius,field_1
2025-10-05T13:32:49.852332+05:30,moist_001,moisture_sensor,59.0,percent,field_1
2025-10-05T13:32:49.863914+05:30,ph_001,ph_sensor,7.8,pH,field_1
2025-10-05T13:32:49.875431+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:32:49.895258+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:32:49.907784+05:30,moist_002,air_hum_sensor,63.7,percent,field_1
2025-10-05T13:33:01.759341+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:33:01.782108+05:30,temp_001,soil_temp_sensor,29.75,celsius,field_1
2025-10-05T13:33:01.795053+05:30,moist_001,moisture_sensor,60.0,percent,field_1
2025-10-05T13:33:01.817536+05:30,ph_001,ph_sensor,7.4,pH,field_1
2025-10-05T13:33:01.821227+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:33:01.855748+05:30,temp_002,air_temp_sensor,27.8,celsius,field_1
2025-10-05T13:33:01.859340+05:30,moist_002,air_hum_sensor,63.7,percent,field_1
2025-10-05T13:33:24.766090+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:33:24.776738+05:30,temp_001,soil_temp_sensor,27.87,celsius,field_1
2025-10-05T13:33:24.798591+05:30,moist_001,moisture_sensor,83.0,percent,field_1
2025-10-05T13:33:24.809820+05:30,ph_001,ph_sensor,8.52,pH,field_1
2025-10-05T13:33:24.821433+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:33:24.839688+05:30,temp_002,air_temp_sensor,27.8,celsius,field_1
2025-10-05T13:33:24.850043+05:30,moist_002,air_hum_sensor,63.6,percent,field_1
2025-10-05T13:34:10.965693+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:34:10.985931+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:34:10.998045+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:34:11.009689+05:30,ph_001,ph_sensor,8.47,pH,field_1
2025-10-05T13:34:11.050995+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:34:11.054649+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:34:11.054855+05:30,moist_002,air_hum_sensor,63.8,percent,field_1
2025-10-05T13:34:33.972208+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:34:33.982942+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:34:34.006265+05:30,moist_001,moisture_sensor,78.0,percent,field_1
2025-10-05T13:34:34.016205+05:30,ph_001,ph_sensor,8.43,pH,field_1
2025-10-05T13:34:34.027673+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:34:34.039279+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:34:34.085005+05:30,moist_002,air_hum_sensor,63.3,percent,field_1
2025-10-05T13:35:20.007466+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:35:20.019496+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:35:20.040894+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:35:20.066359+05:30,ph_001,ph_sensor,8.36,pH,field_1
2025-10-05T13:35:20.077607+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:35:20.077944+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:35:20.085038+05:30,moist_002,air_hum_sensor,63.8,percent,field_1
2025-10-05T13:35:43.084722+05:30,gas_001,gas_sensor,toxic_gas,state,field_1
2025-10-05T13:35:43.184365+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:35:43.184619+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:35:43.184742+05:30,ph_001,ph_sensor,8.3,pH,field_1
2025-10-05T13:35:43.184884+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:35:43.184967+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:35:43.185046+05:30,moist_002,air_hum_sensor,64.2,percent,field_1
2025-10-05T13:36:29.056281+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:36:29.059778+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:36:29.077877+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:36:29.101566+05:30,ph_001,ph_sensor,8.23,pH,field_1
2025-10-05T13:36:29.132721+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:36:29.154712+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:36:29.155057+05:30,moist_002,air_hum_sensor,63.9,percent,field_1
2025-10-05T13:36:52.054247+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:36:52.062492+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:36:52.138284+05:30,moist_001,moisture_sensor,61.0,percent,field_1
2025-10-05T13:36:52.141926+05:30,ph_001,ph_sensor,2.36,pH,field_1
2025-10-05T13:36:52.142146+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:36:52.142287+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:36:52.142431+05:30,moist_002,air_hum_sensor,63.7,percent,field_1
2025-10-05T13:37:38.482098+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:37:38.486127+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:37:38.496728+05:30,moist_001,moisture_sensor,62.0,percent,field_1
2025-10-05T13:37:38.523872+05:30,ph_001,ph_sensor,3.86,pH,field_1
2025-10-05T13:37:38.565338+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:37:38.565527+05:30,temp_002,air_temp_sensor,27.8,celsius,field_1
2025-10-05T13:37:38.590940+05:30,moist_002,air_hum_sensor,63.2,percent,field_1
2025-10-05T13:38:01.485492+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:38:01.489097+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:38:01.502158+05:30,moist_001,moisture_sensor,63.0,percent,field_1
2025-10-05T13:38:01.513759+05:30,ph_001,ph_sensor,3.96,pH,field_1
2025-10-05T13:38:01.525238+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:38:01.536885+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:38:01.548364+05:30,moist_002,air_hum_sensor,63.1,percent,field_1
2025-10-05T13:38:47.651788+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:38:47.662733+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:38:47.684396+05:30,moist_001,moisture_sensor,63.0,percent,field_1
2025-10-05T13:38:47.695936+05:30,ph_001,ph_sensor,4.03,pH,field_1
2025-10-05T13:38:47.707597+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:38:47.718955+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:38:47.735643+05:30,moist_002,air_hum_sensor,62.7,percent,field_1
2025-10-05T13:39:10.685820+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:39:11.157522+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:39:11.157839+05:30,moist_001,moisture_sensor,64.0,percent,field_1
2025-10-05T13:39:11.158036+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:39:11.158218+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:39:11.158382+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:39:11.158518+05:30,moist_002,air_hum_sensor,63.1,percent,field_1
2025-10-05T13:39:56.724659+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:39:56.728299+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:39:56.728490+05:30,moist_001,moisture_sensor,64.0,percent,field_1
2025-10-05T13:39:56.728628+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:39:56.733571+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:39:56.745019+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:39:56.758295+05:30,moist_002,air_hum_sensor,63.2,percent,field_1
2025-10-05T13:40:19.689872+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:40:19.694965+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:40:19.716737+05:30,moist_001,moisture_sensor,64.0,percent,field_1
2025-10-05T13:40:19.728202+05:30,ph_001,ph_sensor,4.01,pH,field_1
2025-10-05T13:40:19.739592+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:40:19.751236+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:40:19.766230+05:30,moist_002,air_hum_sensor,63.2,percent,field_1
2025-10-05T13:41:05.708354+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:41:05.720700+05:30,temp_001,soil_temp_sensor,25.44,celsius,field_1
2025-10-05T13:41:05.741859+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:41:05.752376+05:30,ph_001,ph_sensor,4.04,pH,field_1
2025-10-05T13:41:05.763942+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:41:05.775577+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:41:05.800935+05:30,moist_002,air_hum_sensor,63.3,percent,field_1
2025-10-05T13:41:28.714634+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:41:28.725626+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:41:28.747172+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:41:28.758961+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:41:28.770047+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:41:28.782160+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:41:28.793086+05:30,moist_002,air_hum_sensor,63.4,percent,field_1
2025-10-05T13:42:14.734798+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:42:14.745753+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:42:14.767574+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:42:14.785325+05:30,ph_001,ph_sensor,4.07,pH,field_1
2025-10-05T13:42:14.790288+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:42:14.801848+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:42:14.813499+05:30,moist_002,air_hum_sensor,63.5,percent,field_1
2025-10-05T13:42:37.741899+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:42:37.755851+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:42:37.795879+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:42:37.803832+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:42:37.804559+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:42:37.812651+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:42:37.833886+05:30,moist_002,air_hum_sensor,63.6,percent,field_1
2025-10-05T13:43:23.758475+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:43:23.769557+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:43:23.791081+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:43:23.802550+05:30,ph_001,ph_sensor,4.07,pH,field_1
2025-10-05T13:43:23.814433+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:43:23.828101+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:43:23.837266+05:30,moist_002,air_hum_sensor,63.9,percent,field_1
2025-10-05T13:43:46.767027+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:43:46.787113+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:43:46.821458+05:30,moist_001,moisture_sensor,65.0,percent,field_1
2025-10-05T13:43:46.826495+05:30,ph_001,ph_sensor,4.06,pH,field_1
2025-10-05T13:43:46.826908+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:43:46.831846+05:30,temp_002,air_temp_sensor,27.7,celsius,field_1
2025-10-05T13:43:46.852305+05:30,moist_002,air_hum_sensor,64.2,percent,field_1
2025-10-05T13:44:32.782207+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:44:32.793473+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:44:32.831951+05:30,moist_001,moisture_sensor,66.0,percent,field_1
2025-10-05T13:44:32.837328+05:30,ph_001,ph_sensor,4.06,pH,field_1
2025-10-05T13:44:32.841391+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:44:32.849275+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:44:32.879647+05:30,moist_002,air_hum_sensor,64.2,percent,field_1
2025-10-05T13:44:55.789059+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:44:55.799640+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:44:55.821746+05:30,moist_001,moisture_sensor,66.0,percent,field_1
2025-10-05T13:44:55.832739+05:30,ph_001,ph_sensor,4.07,pH,field_1
2025-10-05T13:44:55.849617+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:44:55.856775+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:44:55.867831+05:30,moist_002,air_hum_sensor,64.3,percent,field_1
2025-10-05T13:45:41.920131+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:45:42.035778+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:45:42.035899+05:30,moist_001,moisture_sensor,66.0,percent,field_1
2025-10-05T13:45:42.035987+05:30,ph_001,ph_sensor,4.07,pH,field_1
2025-10-05T13:45:42.036054+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:45:42.036125+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:45:42.036185+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:46:04.809970+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:46:04.823625+05:30,temp_001,soil_temp_sensor,25.56,celsius,field_1
2025-10-05T13:46:04.842619+05:30,moist_001,moisture_sensor,66.0,percent,field_1
2025-10-05T13:46:04.883801+05:30,ph_001,ph_sensor,4.04,pH,field_1
2025-10-05T13:46:04.915077+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:46:04.915276+05:30,temp_002,air_temp_sensor,27.5,celsius,field_1
2025-10-05T13:46:04.918610+05:30,moist_002,air_hum_sensor,64.7,percent,field_1
2025-10-05T13:46:50.851720+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:46:50.862759+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:46:50.907121+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:46:50.911329+05:30,ph_001,ph_sensor,4.05,pH,field_1
2025-10-05T13:46:50.911413+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:46:50.918295+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:46:50.929723+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:47:14.444959+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:47:14.456319+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:47:14.493253+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:47:14.502300+05:30,ph_001,ph_sensor,4.08,pH,field_1
2025-10-05T13:47:14.505714+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:47:14.511847+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:47:14.523415+05:30,moist_002,air_hum_sensor,64.6,percent,field_1
2025-10-05T13:47:37.451768+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:47:37.462883+05:30,temp_001,soil_temp_sensor,25.62,celsius,field_1
2025-10-05T13:47:37.484300+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:47:37.497484+05:30,ph_001,ph_sensor,4.04,pH,field_1
2025-10-05T13:47:37.507485+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:47:37.518902+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
2025-10-05T13:47:37.530439+05:30,moist_002,air_hum_sensor,64.7,percent,field_1
2025-10-05T13:48:23.871283+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-05T13:48:23.882431+05:30,temp_001,soil_temp_sensor,25.5,celsius,field_1
2025-10-05T13:48:23.903969+05:30,moist_001,moisture_sensor,67.0,percent,field_1
2025-10-05T13:48:23.918398+05:30,ph_001,ph_sensor,4.07,pH,field_1
2025-10-05T13:48:23.927130+05:30,light_001,light_sensor,light,state,field_1
2025-10-05T13:48:23.938710+05:30,temp_002,air_temp_sensor,27.6,celsius,field_1
